time,mmsi,ship_type,name,destination,draught,imo,call_sign,eta,pos_type,reference_point_a,reference_point_b,reference_point_c,reference_point_d
2025-03-20T10:32:28.582788+00:00,230613000,,ALPPILA,SE OXE>FI RAA,89.0,9381706,OJOF,236736,3,,,,
2025-03-20T10:32:27.410665+00:00,304474000,,PEYTON LYNN C,FITOR,81.0,9295531,V2HD8,236480,1,,,,
2025-03-20T10:32:27.286486+00:00,230025450,,JACOB,LOVIISA,37.0,7800485,OJOC,199616,1,,,,
2025-03-20T10:32:27.252862+00:00,276804000,,PANDA,EE NAS,20.0,0,ESJU,240256,1,,,,
2025-03-20T10:32:26.819724+00:00,334892000,,TROY,USTA.LUGA,80.0,9329758,HQZP2,238592,1,,,,
2025-03-20T10:32:22.504219+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:32:22.229323+00:00,230015000,,PRIMA DONNA,IEDDK VIA NOK,45.0,8609606,OJPX,250112,1,,,,
2025-03-20T10:32:21.651467+00:00,230710000,,SATURN,TURKU,40.0,9315410,OJUV,238784,1,,,,
2025-03-20T10:32:21.161414+00:00,230005750,,PILOT L-142,OULU PILOT,24.0,0,OJ-6604,1596,0,,,,
2025-03-20T10:32:19.965198+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:32:19.582239+00:00,235002520,,SCOT MARINER,SEIGG,38.0,9243916,ZNQQ9,238592,1,,,,
2025-03-20T10:32:18.900187+00:00,230706000,,SAANA,FISKV-SESDL,86.0,9739836,OJUN,237952,1,,,,
2025-03-20T10:32:17.723909+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:32:17.311712+00:00,273343630,,RATIBOR,RU ULU  ,42.0,9556521,UBFG5,697472,1,,,,
2025-03-20T10:32:16.875165+00:00,259016000,,WILSON NEWCASTLE,FI LOV > FI TOK,59.0,9431006,LAMV8,236928,1,,,,
2025-03-20T10:32:16.255329+00:00,273351080,,DOBRYNYA,UST'-LUGA          ,46.0,9584968,UBSG4,442624,1,,,,
2025-03-20T10:32:16.121556+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:32:15.954951+00:00,230110890,,L-126,MARIEHAMN,0.0,0,OI8069,1596,0,,,,
2025-03-20T10:32:15.158973+00:00,276847000,,PALLAS,PALDISKI,49.0,9826299,ESLH,234698,1,,,,
2025-03-20T10:32:13.219792+00:00,538004411,,ARUNA CIHAN,ST.PETRSBURG,70.0,9543756,V7WW7,238720,15,,,,
2025-03-20T10:32:11.850379+00:00,230113760,,KATHRINA,HELSINKI,24.0,0,OFPB,680921,15,,,,
2025-03-20T10:32:11.792879+00:00,273340630,,RADOMIR,UST LUGA,45.0,9556519,UEKB,670066,15,,,,
2025-03-20T10:32:11.067678+00:00,271051306,,EVREN,RU ULU,125.0,9430313,TCA7476,223360,15,,,,
2025-03-20T10:32:10.961284+00:00,273394340,,PATRIA,RU LED          ,60.0,9159921,UBVP6,236480,15,,,,
2025-03-20T10:32:10.543564+00:00,352004997,,BREEZE III,UST LUGA,145.0,9292515,3E7210,233472,1,,,,
2025-03-20T10:32:10.426306+00:00,230046580,,SVANTE G  ,MARIEHAMN AREA,15.0,0,OH2344,514856,15,,,,
2025-03-20T10:32:10.330231+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:32:09.388847+00:00,230685000,,FINBO CARGO,EEMUG<>FIVSS,60.0,9181106,OJST,238445,3,,,,
2025-03-20T10:32:07.291806+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:32:07.156509+00:00,273343630,,RATIBOR,RU ULU  ,42.0,9556521,UBFG5,697472,1,,,,
2025-03-20T10:32:07.105616+00:00,273351080,,DOBRYNYA,UST'-LUGA          ,46.0,9584968,UBSG4,442624,1,,,,
2025-03-20T10:32:04.549742+00:00,230642000,,FINNMILL,HANKO,65.0,9212656,OJQG,237824,1,,,,
2025-03-20T10:32:04.452208+00:00,230091080,,PILOT L153,,0.0,0,OH6191,1596,1,,,,
2025-03-20T10:32:04.086582+00:00,305976000,,AMBER TRADER,GDANSK,64.0,9180853,V2QO9,242624,1,,,,
2025-03-20T10:32:03.466719+00:00,210173000,,HELENA VG,EEMUG,55.0,9505326,5BSL5,238720,1,,,,
2025-03-20T10:32:02.567779+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:32:01.898017+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:32:01.782656+00:00,352001876,,OMNI,UST LUGA,80.0,9400980,3E2785,238528,1,,,,
2025-03-20T10:32:01.174262+00:00,230111110,,MT1306,TULLINIEMI,10.0,0,OI8070,1596,1,,,,
2025-03-20T10:31:57.761649+00:00,352004649,,MAISTROS,UST LUGA,90.0,9248409,3E6925,237760,1,,,,
2025-03-20T10:31:56.839476+00:00,230942970,,DELFI,RAUMA,38.0,7800502,OJQQ,171328,15,,,,
2025-03-20T10:31:56.215004+00:00,276810000,,WRANGO,KELNASE-LEPPNEEME,19.0,9690690,ESKB,236741,1,,,,
2025-03-20T10:31:54.801446+00:00,230052810,,VIKARE,BERGO FERRY,25.0,0,OH2935,400640,1,,,,
2025-03-20T10:31:54.429784+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:31:54.276953+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:31:53.718816+00:00,230045240,,PILOT L149,ORRENGRUND,24.0,0,OH2243,567872,1,,,,
2025-03-20T10:31:53.308859+00:00,230704000,,FINNCANOPUS,FINLI<>FILAN<>SEKPS,64.0,9902421,OJUL,238637,3,,,,
2025-03-20T10:31:52.859259+00:00,210545000,,ELECTRAMAR,FITOR,61.0,9951824,5BDD6,234304,1,,,,
2025-03-20T10:31:52.250562+00:00,230982010,,PILOT L137,VAASA PILOT CH09,0.0,0,,1596,0,,,,
2025-03-20T10:31:49.596726+00:00,230685000,,FINBO CARGO,EEMUG<>FIVSS,60.0,9181106,OJST,238445,1,,,,
2025-03-20T10:31:49.200585+00:00,230992740,,SKIFTET,KOKAR<>LANGNAS,40.0,8412807,OIRS,1596,1,,,,
2025-03-20T10:31:48.282794+00:00,305255000,,MARALTA,RU PRI,85.0,9324320,V2YI4,240158,1,,,,
2025-03-20T10:31:47.908035+00:00,230690000,,LUNNI,SE NYN > FI SKV,76.0,9797802,OJTJ,235968,1,,,,
2025-03-20T10:31:47.314574+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,,,,
2025-03-20T10:31:45.498801+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:31:44.712376+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:31:41.319176+00:00,230992510,,KUPELI,PAIMIO,25.0,0,OIRN,238656,1,,,,
2025-03-20T10:31:40.246043+00:00,305662000,,FEED FISKAA,BEKKERI,63.0,9115999,V2QF3,236736,1,,,,
2025-03-20T10:31:39.698308+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:31:37.279438+00:00,230035990,,OSTERN,KUM-ENK,35.0,0,OJ9503,617752,1,,,,
2025-03-20T10:31:36.899353+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:31:36.739858+00:00,636017150,,ALEXANDROS P.,FI KTK,76.0,9723045,D5JN7,235584,1,,,,
2025-03-20T10:31:36.069200+00:00,265513350,,PILOT 571 SE,PILOT KAPELLSKAR,20.0,0,SCRI,1596,1,,,,
2025-03-20T10:31:34.131234+00:00,405000306,,MV MEGHNA PRINCESS,UST-LUGA,102.0,9805776,S2BG7,842752,15,,,,
2025-03-20T10:31:33.675262+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:31:32.958441+00:00,273255820,,LIPETSK,RUPRI,83.0,9339301,UBZZ2,238913,1,,,,
2025-03-20T10:31:32.389325+00:00,305391000,,AMBER SPIRIT,VYBORG,46.0,9142643,V2QQ3,240000,1,,,,
2025-03-20T10:31:30.684285+00:00,230987390,,FALCO,GALTBY,42.0,8685741,OI 7119,842880,1,,,,
2025-03-20T10:31:30.266829+00:00,230992610,,FINNO,HOUTSKAR INIO AREA,22.0,0,OJAA,660554,15,,,,
2025-03-20T10:31:30.000804+00:00,255806245,,LETTLAND,SESSR,53.0,9237022,CQAQ3,238528,1,,,,
2025-03-20T10:31:29.439559+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:31:28.095862+00:00,230289000,,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,,,,
2025-03-20T10:31:27.024545+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:31:26.200109+00:00,273355240,,LEOPARD,,44.0,9614139,UBUH4 ,596977,0,,,,
2025-03-20T10:31:25.877662+00:00,667002334,,UTAKI,GULF OF FINLAND,82.0,9262924,9LS2037,236608,15,,,,
2025-03-20T10:31:25.731249+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:31:25.641707+00:00,209657000,,RADUGA ELECTRON,EE TLL,54.0,8207379,5BGT5,232704,15,,,,
2025-03-20T10:31:25.541266+00:00,230052800,,EMMA,KRUUNUVUORENR FERRY,20.0,0,OI-2286,252992,15,,,,
2025-03-20T10:31:25.001584+00:00,265587000,,RESCUE MATHILDA,,0.0,0,7SA2309,1596,15,,,,
2025-03-20T10:31:24.177841+00:00,230202000,,STEEL,SE LLA,71.0,8503503,OIVR,238528,1,,,,
2025-03-20T10:31:23.104249+00:00,354540000,,MSC SHANNON III,RULED=>FIKTK,82.0,8913423,HPRY,237918,1,,,,
2025-03-20T10:31:19.623523+00:00,230990880,,ROSALA II,INIO RUTT,24.0,7943378,OHMV,1596,1,,,,
2025-03-20T10:31:18.764076+00:00,276756000,,AHTO-28,MUUGA,15.0,0,ES2735,0,1,,,,
2025-03-20T10:31:18.375070+00:00,230914000,,VIGGEN,LANGNAS<>GALTBY,40.0,9173719,OJIQ,1596,1,,,,
2025-03-20T10:31:18.330137+00:00,249145000,,KERSTI,DKFDV,53.0,9342138,9HA4127,242432,1,,,,
2025-03-20T10:31:18.151838+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:31:17.699696+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:31:17.330303+00:00,636023680,,SIREN,"UST LUGA,RUSSIA",90.0,9405423,5LOW8,238080,1,,,,
2025-03-20T10:31:16.329636+00:00,273299870,,BOGATYR,RUVYSK,30.0,9841055,UBPW8,84864,0,,,,
2025-03-20T10:31:14.849501+00:00,276158000,,TARMO,TLN1-ANKUR 'H'-HUND,63.0,5352886,ESZA,211648,15,,,,
2025-03-20T10:31:13.897647+00:00,230984090,,TINTO,RAUMA,34.0,530126500,OJKP,221376,1,,,,
2025-03-20T10:31:13.124501+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:31:09.799108+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:31:07.982620+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:31:07.089884+00:00,276636000,,ARKTURUS,MEERUSE,40.0,9375331,ES2642,227358,1,,,,
2025-03-20T10:31:06.276153+00:00,245302000,,LADY HABARKA,FIKAS,38.0,9835006,PDSQ,236928,1,,,,
2025-03-20T10:31:04.264617+00:00,352002533,,GREEN AANEKOSKI,KOTKA,99.0,9976082,HOA2934,225822,1,,,,
2025-03-20T10:31:03.883733+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:31:03.486497+00:00,636022894,,SOUTH SPIRIT,RUVYS,58.0,9171125,5LKY4,234432,1,,,,
2025-03-20T10:31:01.708048+00:00,305036000,,KAIE,RUULU,46.0,9504102,V2QY7,228224,1,,,,
2025-03-20T10:31:00.462271+00:00,230634000,,STELLA,GALTBY-KITTUIS,42.0,9624691,OJPW,121408,1,,,,
2025-03-20T10:30:59.981178+00:00,230938240,,NAGU 2,RETAIS-PARNAS,32.0,8634546,OF 2239,1596,1,,,,
2025-03-20T10:30:59.645679+00:00,255915979,,STEN BERGEN,FISKV,65.0,9407988,CQ2437,238080,1,,,,
2025-03-20T10:30:58.630100+00:00,230183280,,NORDIC TITAN,TURKU,24.0,0,OHA5310,823424,1,,,,
2025-03-20T10:30:58.462821+00:00,503000243,,SPIRIT OF TASMANIA V,SEATRIAL,0.0,9936599,VM0F,0,1,,,,
2025-03-20T10:30:58.299098+00:00,273351080,,DOBRYNYA,UST'-LUGA          ,46.0,9584968,UBSG4,442624,1,,,,
2025-03-20T10:30:57.954295+00:00,230109170,,PILOT L131,KOKKOLA  PILOT CH 6,24.0,0,OG 7604,221952,1,,,,
2025-03-20T10:30:57.817284+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:30:56.545671+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:30:56.497256+00:00,230610000,,SKARVEN,SVINO-DEGERBY,0.0,9436630,OJNT,1596,1,,,,
2025-03-20T10:30:56.052828+00:00,273343630,,RATIBOR,RU ULU  ,42.0,9556521,UBFG5,697472,15,,,,
2025-03-20T10:30:55.873295+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:30:55.023759+00:00,273340630,,RADOMIR,UST LUGA,45.0,9556519,UEKB,670066,15,,,,
2025-03-20T10:30:54.493080+00:00,230158730,,RPP 508,,0.0,0,OH9899,1596,1,,,,
2025-03-20T10:30:54.000592+00:00,305468000,,KERLI,RU VYG,37.0,9125695,V2RG9,231488,15,,,,
2025-03-20T10:30:52.832724+00:00,273611590,,VOSTOCHNY PROSPECT,EG SUZ => RU ULU,90.0,9866392,UBEZ2,221376,15,,,,
2025-03-20T10:30:52.252532+00:00,276784000,,AHTO-01,HUNDIPEA,0.0,0,ES2819,644032,1,,,,
2025-03-20T10:30:51.375115+00:00,230992260,,MT2305,FAIRWAY WORKS,0.0,0,OF4189,1596,1,,,,
2025-03-20T10:30:51.205763+00:00,230011480,,DOPPINGEN,JURMO AVA,0.0,0,OITJ,1596,1,,,,
2025-03-20T10:30:50.829920+00:00,230109450,,JAASALO,KEMI TUG CH12,52.0,7407544,OIHE,676096,1,,,,
2025-03-20T10:30:49.608308+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:30:48.498659+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:30:47.421570+00:00,249100000,,ZANTE DAWN,BR SSZ,100.0,9520637,9HA6110,288960,1,,,,
2025-03-20T10:30:47.216649+00:00,256708000,,CMA CGM MERMAID,FIHEL,90.0,9961283,9HA5943,237578,1,,,,
2025-03-20T10:30:46.336712+00:00,255893000,,HEINRICH ESSBERGER,PORVOO,56.0,9939814,CQWZ,230144,1,,,,
2025-03-20T10:30:44.689295+00:00,230991670,,AJO,HELSINKI,23.0,0,OG2940,379072,1,,,,
2025-03-20T10:30:43.497274+00:00,230341000,,FJARDVAGEN,NADENDAL LANGNAS TR,38.0,7226952,OJHC,238720,1,,,,
2025-03-20T10:30:42.207509+00:00,255805693,,ADRIATA,LV RIX,44.0,9005376,CQEP,238912,1,,,,
2025-03-20T10:30:41.923585+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:30:41.698969+00:00,273136100,,KAPITAN SOROKIN,GF  ,85.0,7413488,UENQ,211520,15,,,,
2025-03-20T10:30:41.155439+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:30:40.992626+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:30:39.290454+00:00,218055710,,MANGEN,NLRTM,66.0,9923308,DJMJ2,245056,1,,,,
2025-03-20T10:30:39.214322+00:00,230938590,,UKKOPEKKA,AT WINTER HOME,30.0,6610132,OIOU,419840,1,,,,
2025-03-20T10:30:37.568991+00:00,230234000,,TELEPAATTI,VEPSA,27.0,7636341,OF3100,223936,1,,,,
2025-03-20T10:30:37.413088+00:00,273618730,,OKEANSKY PROSPECT,RUULU 11A >RUULU 10A,90.0,9866380,UBFV,207646,15,,,,
2025-03-20T10:30:34.666170+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:30:34.619409+00:00,230934000,,METEOR,FIEJO,42.0,5233547,OJJO,236544,1,,,,
2025-03-20T10:30:33.283306+00:00,276718000,,CASTOR,HARBOUR ASSISTANCE,46.0,9444584,ESCV,429549,1,,,,
2025-03-20T10:30:32.265409+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:30:31.776697+00:00,273350380,,VIKING,VYSOTSK,42.0,7011606,UBMO,221952,15,,,,
2025-03-20T10:30:30.201245+00:00,304099000,,CELINA,RU VYG,47.0,9019200,V2GV5,238592,1,,,,
2025-03-20T10:30:29.237843+00:00,230109460,,ULLA,KASKINEN,38.0,0,OIES,68608,1,,,,
2025-03-20T10:30:28.964634+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:30:28.182305+00:00,230108490,,MERILUOTO,RIUTTU HUIKKU,41.0,8685739,OI9738,368832,3,,,,
2025-03-20T10:30:27.687780+00:00,230022910,,MT2307,,10.0,0,OJ8369,1596,1,,,,
2025-03-20T10:30:27.132024+00:00,209664000,,SOLYMAR,FIRAU,38.0,9167344,P3WG9,236303,15,,,,
2025-03-20T10:30:26.135657+00:00,230955000,,CARMEL,HELSINKI,35.0,5419232,OIOC,1596,3,,,,
2025-03-20T10:30:24.828449+00:00,230668000,,ELEKTRA,PROSTVIK<->LILLMALO,37.0,9806328,OJRY,1596,1,,,,
2025-03-20T10:30:24.336150+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:30:23.338982+00:00,265314000,,KRONO,CH06,50.0,7015511,SDPG,1596,1,,,,
2025-03-20T10:30:22.427574+00:00,275546000,,DREAMLAND,FIMHQ,57.0,9155872,YLDL,221918,1,,,,
2025-03-20T10:30:20.851212+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:30:19.337773+00:00,230992970,,VIIKARI,HARBOUR ASSISTANCE,49.0,8006828,OINV,635520,1,,,,
2025-03-20T10:30:18.623132+00:00,305576000,,ELBSKY,NLRTM,87.0,9412531,V2EV8,246016,1,,,,
2025-03-20T10:30:18.184375+00:00,620999837,,VALERA,FOR ORDERS,114.0,9630004,D6A3837,97024,1,,,,
2025-03-20T10:30:16.520813+00:00,255915978,,STEN FJELL,BE ANR VIA NOK,94.0,9460241,CQ2436,244928,1,,,,
2025-03-20T10:30:15.935086+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:30:15.807310+00:00,230070870,,PILOT L151,KEMI AJOS,30.0,0,OH4485,1596,1,,,,
2025-03-20T10:30:14.874687+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:30:14.857559+00:00,230981050,,MERISILTA,RIUTTU,38.0,8702903,OG6628,771131,3,,,,
2025-03-20T10:30:14.771775+00:00,230289000,,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,,,,
2025-03-20T10:30:14.352794+00:00,230994870,,KOKAR,UTO AREA,32.0,6721022,OGTX,1596,1,,,,
2025-03-20T10:30:14.299629+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:30:12.911041+00:00,265066000,,YMER,ICEBREAKER CH69,78.0,7505346,SDIA,1596,1,,,,
2025-03-20T10:30:12.716029+00:00,314001050,,ORIENT VISION,RU ULU,70.0,9673202,8P2588,142464,15,,,,
2025-03-20T10:30:10.781586+00:00,230949000,,HELGA,SAVONLINNA,24.0,8325121,OJKR,84736,15,,,,
2025-03-20T10:30:09.734994+00:00,230990880,,ROSALA II,INIO RUTT,24.0,7943378,OHMV,1596,1,,,,
2025-03-20T10:30:08.498241+00:00,273444990,,TUR,RU LED,39.0,8728244,UGLB,672320,3,,,,
2025-03-20T10:30:08.410862+00:00,636092297,,JOHANN,FIKTK,40.0,9534298,D5HS1,236672,1,,,,
2025-03-20T10:30:07.674903+00:00,273399390,,RN SAKHALIN,RULU,53.0,9650016,UBCP8,228672,1,,,,
2025-03-20T10:30:06.789729+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:30:05.208017+00:00,246535000,,NEUSEBORG,FIKOK,41.0,9341756,PHGG,240192,1,,,,
2025-03-20T10:30:05.169482+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:30:04.886256+00:00,230176150,,NOTUS,TURKU,40.0,7382926,OHA4316,779456,1,,,,
2025-03-20T10:30:02.964876+00:00,230024490,,KUOKKA-AKSELI 1,HELSINKI,20.0,0,OJ8522,1596,1,,,,
2025-03-20T10:30:02.762041+00:00,230989260,,MICHAEL SARS,MARIEHAMN,42.0,7805136,OJLU,96832,1,,,,
2025-03-20T10:30:02.156767+00:00,266308000,,ECKERO,ECKERO<>GRISSLEHAMN,50.0,7633155,SBJU,238272,1,,,,
2025-03-20T10:30:01.066874+00:00,230111650,,GAIA,FITKU,18.0,0,OF-4195,1596,1,,,,
2025-03-20T10:29:59.134797+00:00,636023986,,IRMGARD,VYSOTSK,65.0,9590967,5LQK3,219584,1,,,,
2025-03-20T10:29:58.903297+00:00,255705000,,AVA D,FIKTK,93.0,9306225,CQGB,238720,1,,,,
2025-03-20T10:29:58.805779+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:29:58.732487+00:00,230351000,,HJORDIS,NLTNZ,71.0,9126235,OJHI,246848,1,,,,
2025-03-20T10:29:58.456585+00:00,230109470,,PILOT L129,HANKO,26.0,0,,658816,3,,,,
2025-03-20T10:29:56.530127+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:29:55.919651+00:00,212677000,,PERSEAS,EE TLL > RU LED,71.0,9650638,5BSQ6,245761,15,,,,
2025-03-20T10:29:55.518155+00:00,230298000,,MUIKKU,HELSINKI,22.0,7935307,OHMM,357184,1,,,,
2025-03-20T10:29:53.919392+00:00,247386800,,ML FREYJA,EEPLS,64.0,9799977,IBRT,238336,15,,,,
2025-03-20T10:29:53.511954+00:00,230939470,,IGOR,KOTKA,31.0,0,OJ9416,256990,1,,,,
2025-03-20T10:29:51.441247+00:00,230705000,,VIKING XPRS,FIHEL <> EEVAN,65.0,9375654,OJND,238272,1,,,,
2025-03-20T10:29:51.280100+00:00,230245000,,FENNICA,FIKTK,78.0,9043615,OJAD,549632,3,,,,
2025-03-20T10:29:50.455431+00:00,276014670,,NARGO,TALLINN<>NAISSAAR,15.0,0,ES4081,484190,1,,,,
2025-03-20T10:29:50.274627+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:29:50.030809+00:00,230983050,,SPARK,TURKU,20.0,912974400,OG9923,595136,0,,,,
2025-03-20T10:29:49.325926+00:00,230161450,,L248,ISOKARI CH71,0.0,0,OHA2259,1596,0,,,,
2025-03-20T10:29:49.152656+00:00,230046990,,MT5300,FAIRWAYWORKS,0.0,0,OH2372,1596,15,,,,
2025-03-20T10:29:49.111649+00:00,352002931,,SINO FAITH,TALLIN,73.0,9375575,3E4689,233536,1,,,,
2025-03-20T10:29:49.081707+00:00,276824000,,TIIU,VANA-VENE,37.0,9762687,ESKK,235742,1,,,,
2025-03-20T10:29:48.869640+00:00,273399390,,RN SAKHALIN,RULU,53.0,9650016,UBCP8,228672,1,,,,
2025-03-20T10:29:48.019221+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:29:46.987698+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:29:45.609513+00:00,230185590,,NORDIC HERO,RIGA,27.0,0,OHA5658,676928,1,,,,
2025-03-20T10:29:45.223306+00:00,246436000,,DUTCH EMERALD,KOKKOLA,66.0,9191668,PCIP,235968,1,,,,
2025-03-20T10:29:45.161342+00:00,246396000,,SAMPOGRACHT,NLVLI,98.0,9288071,PHDL,246095,1,,,,
2025-03-20T10:29:43.581332+00:00,230628000,,FINLANDIA,FIHEL<>EEVAN,70.0,9214379,OJPP,238351,1,,,,
2025-03-20T10:29:43.536079+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:29:43.005722+00:00,255915625,,HELGOLAND,FIKAS,62.0,9973250,CQ2083,239680,1,,,,
2025-03-20T10:29:42.630841+00:00,230667000,,DRACO,HARBOR TUG CH 12,40.0,9280794,OJRW,220382,1,,,,
2025-03-20T10:29:40.757931+00:00,230677000,,HURTIG,PORT TOWAGE,50.0,7388669,OJSN,697611,0,,,,
2025-03-20T10:29:40.321685+00:00,235102851,,TEAL BAY,RU ULU,65.0,9343637,2HDY3,232576,15,,,,
2025-03-20T10:29:40.101459+00:00,257037140,,EK-RIVER,FIKOK>FIKEM,75.0,9808259,LAEK8,238464,3,,,,
2025-03-20T10:29:39.961716+00:00,210017000,,ELBWIND,FIHEL,79.0,9483334,5BNL5,236126,1,,,,
2025-03-20T10:29:39.827294+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:29:39.060977+00:00,230003110,,PILOT L141,RAAHE,24.0,0,OJ-6235,1596,15,,,,
2025-03-20T10:29:38.810400+00:00,256052000,,SEABULK,RUULU,79.0,9936927,9HA5674,236288,1,,,,
2025-03-20T10:29:37.732238+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:29:37.525218+00:00,276649000,,SUPERFASTIX,EEPAS,60.0,9211509,ESIJ,1596,1,,,,
